datetime,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day,month,year,dayofweek,dayofyear,week,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_night,is_morning,is_afternoon,is_evening,is_weekend,season,CO(GT)_to_NOx(GT),CO(GT)_diff,CO(GT)_diff_abs,PT08.S1(CO)_diff,PT08.S1(CO)_diff_abs,NOx(GT)_diff,NOx(GT)_diff_abs,CO(GT)_rolling_mean_6h,CO(GT)_rolling_std_6h,PT08.S1(CO)_rolling_mean_6h,PT08.S1(CO)_rolling_std_6h,CO(GT)_lag_1,CO(GT)_lag_3,CO(GT)_lag_6,PT08.S1(CO)_lag_1,PT08.S1(CO)_lag_3,PT08.S1(CO)_lag_6,CO(GT)_times_PT08.S1(CO),CO(GT)_plus_PT08.S1(CO),pollution_index
2004-08-05 01:00:00,2.1265288649706457,935.0,4.5,737.0,241.4595539481616,869.0,111.31460267695648,1548.0,758.0,25.4,52.9,1.698,1,5,8,2004,3,218,32,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,3,0.00880697748915832,0.0,0.0,-80.0,80.0,0.0,0.0,2.1265288649706457,0.0,969.6666666666666,34.84058935589274,2.1265288649706457,2.1265288649706457,2.1265288649706457,1015.0,987.0,1078.0,1988.3044887475537,937.1265288649706,-0.1685828111471722
2004-08-05 02:00:00,2.1265288649706457,908.0,3.8,700.0,241.4595539481616,922.0,111.31460267695648,1547.0,644.0,25.4,54.4,1.7384,2,5,8,2004,3,218,32,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,3,0.00880697748915832,0.0,0.0,-27.0,27.0,0.0,0.0,2.1265288649706457,0.0,954.5,39.067889628174925,2.1265288649706457,2.1265288649706457,2.1265288649706457,935.0,939.0,999.0,1930.8882093933464,910.1265288649706,-0.190302315846226
2004-08-05 03:00:00,2.1265288649706457,853.0,2.3,605.0,241.4595539481616,1032.0,111.31460267695648,1488.0,615.0,25.4,54.6,1.7432,3,5,8,2004,3,218,32,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,3,0.00880697748915832,0.0,0.0,-55.0,55.0,0.0,0.0,2.1265288649706457,0.0,939.5,57.36113666934467,2.1265288649706457,2.1265288649706457,2.1265288649706457,908.0,1015.0,943.0,1813.9291218199608,855.1265288649706,-0.21371398056840582
2004-08-05 04:00:00,2.1265288649706457,851.0,2.1,592.0,241.4595539481616,1054.0,111.31460267695648,1482.0,578.0,24.5,57.1,1.7327,4,5,8,2004,3,218,32,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,3,0.00880697748915832,0.0,0.0,-2.0,2.0,0.0,0.0,2.1265288649706457,0.0,916.8333333333334,61.55458282423717,2.1265288649706457,2.1265288649706457,2.1265288649706457,853.0,935.0,987.0,1809.6760640900195,853.1265288649706,-0.22871053183354284
2004-08-05 05:00:00,2.1265288649706457,957.0,3.9,705.0,104.0,857.0,115.0,1578.0,843.0,22.8,63.7,1.7392,5,5,8,2004,3,218,32,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,3,0.02044739273580051,0.0,0.0,106.0,106.0,-137.4595539481616,137.4595539481616,2.1265288649706457,0.0,919.8333333333334,63.26584123099825,2.1265288649706457,2.1265288649706457,2.1265288649706457,851.0,908.0,939.0,2035.0881237769079,959.1265288649706,-0.22054160864829245
2004-08-05 06:00:00,2.1265288649706457,1059.0,6.5,836.0,104.0,742.0,115.0,1675.0,1113.0,22.6,64.1,1.7358,6,5,8,2004,3,218,32,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.02044739273580051,0.0,0.0,102.0,102.0,0.0,0.0,2.1265288649706457,0.0,927.1666666666666,77.46074274537965,2.1265288649706457,2.1265288649706457,2.1265288649706457,957.0,853.0,1015.0,2251.994068003914,1061.1265288649706,-0.1668352513739528
2004-08-05 07:00:00,2.1265288649706457,1261.0,14.5,1134.0,104.0,557.0,115.0,2015.0,1388.0,24.3,58.0,1.7429,7,5,8,2004,3,218,32,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.02044739273580051,0.0,0.0,202.0,202.0,0.0,0.0,2.1265288649706457,0.0,981.5,157.27142143440835,2.1265288649706457,2.1265288649706457,2.1265288649706457,1059.0,851.0,935.0,2681.5528987279845,1263.1265288649706,-0.06861526222185885
2004-08-05 08:00:00,2.1265288649706457,1215.0,15.1,1150.0,104.0,574.0,115.0,1962.0,1310.0,26.5,50.4,1.7215,8,5,8,2004,3,218,32,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.02044739273580051,0.0,0.0,-46.0,46.0,0.0,0.0,2.1265288649706457,0.0,1032.6666666666667,177.2474729486037,2.1265288649706457,2.1265288649706457,2.1265288649706457,1261.0,957.0,908.0,2583.7325709393344,1217.1265288649706,-0.17572978591488805
2004-08-05 09:00:00,2.1265288649706457,1097.0,9.0,940.0,104.0,676.0,115.0,1727.0,1056.0,28.1,45.4,1.697,9,5,8,2004,3,218,32,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.02044739273580051,0.0,0.0,-118.0,118.0,0.0,0.0,2.1265288649706457,0.0,1073.3333333333333,154.28501763510945,2.1265288649706457,2.1265288649706457,2.1265288649706457,1215.0,1059.0,853.0,2332.8021648727986,1099.1265288649706,-0.34763000518207615
2004-08-05 10:00:00,2.1265288649706457,1135.0,11.4,1030.0,104.0,662.0,115.0,1789.0,1104.0,31.7,36.7,1.6843,10,5,8,2004,3,218,32,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.02044739273580051,0.0,0.0,38.0,38.0,0.0,0.0,2.1265288649706457,0.0,1120.6666666666667,109.49642307703985,2.1265288649706457,2.1265288649706457,2.1265288649706457,1097.0,1261.0,851.0,2413.6102617416827,1137.1265288649706,-0.3733975022812949
2004-08-05 11:00:00,2.1265288649706457,1117.0,11.2,1020.0,104.0,706.0,115.0,1731.0,973.0,35.8,28.7,1.6626,11,5,8,2004,3,218,32,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.02044739273580051,0.0,0.0,-18.0,18.0,0.0,0.0,2.1265288649706457,0.0,1147.3333333333333,76.03595640659849,2.1265288649706457,2.1265288649706457,2.1265288649706457,1135.0,1215.0,957.0,2375.3327421722115,1119.1265288649706,-0.45843339637596014
2004-08-05 12:00:00,2.1265288649706457,1108.0,10.2,985.0,98.0,727.0,108.0,1708.0,1001.0,36.8,27.2,1.6623,12,5,8,2004,3,218,32,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.021699273910932366,0.0,0.0,-9.0,9.0,-6.0,6.0,2.1265288649706457,0.0,1155.5,66.71056887779848,2.1265288649706457,2.1265288649706457,2.1265288649706457,1117.0,1097.0,1059.0,2356.1939823874754,1110.1265288649706,-0.2889579744157516
2004-08-05 13:00:00,2.1265288649706457,1038.0,8.2,906.0,66.0,808.0,86.0,1567.0,747.0,38.3,24.5,1.622,13,5,8,2004,3,218,32,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.03222013382955321,0.0,0.0,-70.0,70.0,-32.0,32.0,2.1265288649706457,0.0,1118.3333333333333,57.687664770435106,2.1265288649706457,2.1265288649706457,2.1265288649706457,1108.0,1135.0,1261.0,2207.3369618395304,1040.1265288649706,-0.44040950035756116
2004-08-05 14:00:00,2.1265288649706457,985.0,6.6,838.0,60.0,850.0,84.0,1541.0,653.0,34.2,30.8,1.6299,14,5,8,2004,3,218,32,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.035442147158808314,0.0,0.0,-53.0,53.0,-6.0,6.0,2.1265288649706457,0.0,1080.0,57.01929497985191,2.1265288649706457,2.1265288649706457,2.1265288649706457,1038.0,1117.0,1215.0,2094.630931996086,987.1265288649706,-0.43698753111847477
2004-08-05 15:00:00,2.1265288649706457,1100.0,6.4,832.0,85.0,767.0,97.0,1695.0,934.0,28.7,51.4,1.9871,15,5,8,2004,3,218,32,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.02501798635238423,0.0,0.0,115.0,115.0,25.0,25.0,2.1265288649706457,0.0,1080.5,57.21101292582894,2.1265288649706457,2.1265288649706457,2.1265288649706457,985.0,1108.0,1097.0,2339.1817514677105,1102.1265288649706,-0.1692963026555291
2004-08-05 16:00:00,2.1265288649706457,1067.0,7.0,855.0,90.0,748.0,102.0,1700.0,811.0,23.9,69.1,2.0202,16,5,8,2004,3,218,32,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.023628098237139416,0.0,0.0,-33.0,33.0,5.0,5.0,2.1265288649706457,0.0,1069.1666666666667,50.60994632150892,2.1265288649706457,2.1265288649706457,2.1265288649706457,1100.0,1038.0,1135.0,2269.006298923679,1069.1265288649706,-0.09098862001155951
2004-08-05 17:00:00,2.1265288649706457,1140.0,9.6,963.0,122.0,669.0,102.0,1815.0,918.0,21.5,78.8,1.9939,17,5,8,2004,3,218,32,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.017430564324099028,0.0,0.0,73.0,73.0,32.0,32.0,2.1265288649706457,0.0,1073.0,55.5841704084837,2.1265288649706457,2.1265288649706457,2.1265288649706457,1067.0,985.0,1117.0,2424.2429060665363,1142.1265288649706,0.05117236848470517
2004-08-05 18:00:00,2.1265288649706457,1113.0,9.4,954.0,117.0,682.0,99.0,1801.0,899.0,21.6,78.5,1.994,18,5,8,2004,3,218,32,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.01817546022901868,0.0,0.0,-27.0,27.0,-5.0,5.0,2.1265288649706457,0.0,1073.8333333333333,56.24737030889554,2.1265288649706457,2.1265288649706457,2.1265288649706457,1140.0,1100.0,1108.0,2366.8266267123286,1115.1265288649706,-0.1335299577585566
2004-08-05 19:00:00,2.1265288649706457,1124.0,10.2,984.0,115.0,678.0,97.0,1826.0,902.0,21.5,78.4,1.9818,19,5,8,2004,3,218,32,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.0184915551867747,0.0,0.0,11.0,11.0,-2.0,2.0,2.1265288649706457,0.0,1088.1666666666667,56.24737030889578,2.1265288649706457,2.1265288649706457,2.1265288649706457,1113.0,1067.0,1038.0,2390.218444227006,1126.1265288649706,-0.0983404829193378
2004-08-05 20:00:00,2.1265288649706457,1056.0,7.7,886.0,127.0,732.0,101.0,1721.0,900.0,20.8,80.9,1.9637,20,5,8,2004,3,218,32,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.016744321639577356,0.0,0.0,-68.0,68.0,12.0,12.0,2.1265288649706457,0.0,1100.0,32.77193921633882,2.1265288649706457,2.1265288649706457,2.1265288649706457,1124.0,1140.0,985.0,2245.614481409002,1058.1265288649706,-0.08002907281279516
2004-08-05 21:00:00,2.1265288649706457,1002.0,5.4,783.0,79.0,805.0,92.0,1623.0,875.0,20.7,81.8,1.9717,21,5,8,2004,3,218,32,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.026918086557627334,0.0,0.0,-54.0,54.0,-48.0,48.0,2.1265288649706457,0.0,1083.6666666666667,51.71717960857914,2.1265288649706457,2.1265288649706457,2.1265288649706457,1056.0,1113.0,1100.0,2130.781922700587,1004.1265288649706,-0.11412257794824765
2004-08-05 22:00:00,2.1265288649706457,971.0,5.5,789.0,61.0,816.0,70.0,1594.0,879.0,23.1,70.1,1.9582,22,5,8,2004,3,218,32,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.03486112836245111,0.0,0.0,-31.0,31.0,-18.0,18.0,2.1265288649706457,0.0,1067.6666666666667,69.6467276091705,2.1265288649706457,2.1265288649706457,2.1265288649706457,1002.0,1124.0,1067.0,2064.859527886497,973.1265288649706,-0.21511021174050485
2004-08-05 23:00:00,0.7,1001.0,5.7,799.0,67.0,829.0,72.0,1619.0,859.0,22.7,68.4,1.8627,23,5,8,2004,3,218,32,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.010447761038093119,-1.4265288649706458,1.4265288649706458,30.0,30.0,6.0,6.0,1.888774054142205,0.5823779704216292,1044.5,63.63253884609088,2.1265288649706457,2.1265288649706457,2.1265288649706457,971.0,1056.0,1140.0,700.6999999999999,1001.7,-0.274721944719264
2004-08-06 00:00:00,0.7,1058.0,7.2,867.0,93.0,731.0,80.0,1685.0,1048.0,22.1,72.6,1.9105,0,6,8,2004,4,219,32,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,3,0.007526881639495896,0.0,0.0,57.0,57.0,26.0,26.0,1.6510192433137643,0.7366563382554057,1035.3333333333333,55.192994724565416,0.7,2.1265288649706457,2.1265288649706457,1001.0,1002.0,1113.0,740.5999999999999,1058.7,-0.1788141018278728
2004-08-06 01:00:00,0.7,1030.0,6.8,848.0,77.0,734.0,71.0,1691.0,1048.0,21.8,74.1,1.915,1,6,8,2004,4,219,32,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,3,0.009090908972845337,0.0,0.0,-28.0,28.0,-16.0,16.0,1.413264432485323,0.7813420382766734,1019.6666666666666,34.42479726397616,0.7,2.1265288649706457,2.1265288649706457,1058.0,971.0,1124.0,721.0,1030.7,-0.20719476832905412
2004-08-06 02:00:00,0.7,950.0,5.0,762.0,60.0,827.0,69.0,1616.0,959.0,21.9,72.8,1.8944,2,6,8,2004,4,219,32,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,3,0.011666666472222226,0.0,0.0,-80.0,80.0,-17.0,17.0,1.175509621656882,0.7366563382554092,1002.0,38.951251584501684,0.7,0.7,2.1265288649706457,1030.0,1001.0,1056.0,665.0,950.7,-0.27363576407932627
2004-08-06 03:00:00,0.7,912.0,4.1,716.0,60.0,875.0,69.0,1586.0,898.0,21.7,73.2,1.8763,3,6,8,2004,4,219,32,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,3,0.011666666472222226,0.0,0.0,-38.0,38.0,0.0,0.0,0.9377548108284409,0.5823779704216382,987.0,53.546241698172466,0.7,0.7,2.1265288649706457,950.0,1058.0,1002.0,638.4,912.7,-0.30952726808484143
2004-08-06 04:00:00,0.7,893.0,3.4,676.0,45.0,930.0,55.0,1567.0,859.0,21.4,75.5,1.9033,4,6,8,2004,4,219,32,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,3,0.01555555520987655,0.0,0.0,-19.0,19.0,-15.0,15.0,0.7,0.0,974.0,66.18459035152418,0.7,0.7,2.1265288649706457,912.0,1030.0,971.0,625.0999999999999,893.7,-0.35686376379564244
2004-08-06 05:00:00,0.7,938.0,4.4,734.0,65.0,847.0,57.0,1607.0,947.0,21.4,75.5,1.9069,5,6,8,2004,4,219,32,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,3,0.010769230603550298,0.0,0.0,45.0,45.0,20.0,20.0,0.7,0.0,963.5,66.0416535225992,0.7,0.7,0.7,893.0,950.0,1001.0,656.5999999999999,938.7,-0.3547502272942687
2004-08-06 06:00:00,1.2,1065.0,7.7,889.0,94.0,722.0,56.0,1760.0,1081.0,21.9,74.9,1.9396,6,6,8,2004,4,219,32,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.012765957311000454,0.5,0.5,127.0,127.0,29.0,29.0,0.7833333333333335,0.20412414523198427,964.6666666666666,68.07544833980683,0.7,0.7,0.7,938.0,912.0,1058.0,1278.0,1066.2,-0.27352634902031525
2004-08-06 07:00:00,2.3,1240.0,13.6,1102.0,205.0,588.0,72.0,1989.0,1257.0,22.0,75.9,1.9817,7,6,8,2004,4,219,32,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.011219512140392624,1.0999999999999999,1.0999999999999999,175.0,175.0,111.0,111.0,1.05,0.6442049363362707,999.6666666666666,132.18270184356876,1.2,0.7,0.7,1065.0,893.0,1030.0,2852.0,1242.3,-0.039018089888818025
2004-08-06 08:00:00,3.0,1307.0,19.1,1270.0,240.0,516.0,84.0,2191.0,1404.0,22.5,74.9,2.019,8,6,8,2004,4,219,32,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.012499999947916667,0.7000000000000002,0.7000000000000002,67.0,67.0,35.0,35.0,1.4333333333333336,0.987252078583115,1059.1666666666667,177.82397663607105,2.3,0.7,0.7,1240.0,938.0,950.0,3921.0,1310.0,0.08982132905666644
2004-08-06 09:00:00,2.9,1229.0,16.3,1188.0,237.0,557.0,97.0,2033.0,1412.0,24.5,66.2,2.0011,9,6,8,2004,4,219,32,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.01223628686820132,-0.10000000000000009,0.10000000000000009,-78.0,78.0,-3.0,3.0,1.8,1.0658330075579432,1112.0,172.36240889474539,3.0,1.2,0.7,1307.0,1065.0,912.0,3564.1,1231.9,-0.014226675014255091
2004-08-06 10:00:00,2.6,1220.0,14.2,1122.0,245.0,601.0,107.0,1974.0,1428.0,25.6,61.2,1.9808,10,6,8,2004,4,219,32,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.010612244854643899,-0.2999999999999998,0.2999999999999998,-9.0,9.0,8.0,8.0,2.1166666666666667,0.9495613022162781,1166.5,137.42306938792893,2.9,2.3,0.7,1229.0,1240.0,893.0,3172.0,1222.6,-0.05399035526880002
2004-08-06 11:00:00,2.6,1218.0,15.6,1168.0,206.0,607.0,117.0,2000.0,1451.0,29.3,48.4,1.9367,11,6,8,2004,4,219,32,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,3,0.012621359162032237,0.0,0.0,-2.0,2.0,-39.0,39.0,2.4333333333333336,0.6531972647421838,1213.1666666666667,79.74814522398812,2.6,3.0,0.7,1220.0,1307.0,938.0,3166.8,1220.6,-0.11386075863891258
2004-08-06 12:00:00,2.6,1171.0,14.4,1129.0,156.0,631.0,120.0,1911.0,1346.0,33.5,36.0,1.8395,12,6,8,2004,4,219,32,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.01666666655982906,0.0,0.0,-47.0,47.0,-50.0,50.0,2.6666666666666665,0.2503331114069174,1230.8333333333333,44.16069141970419,2.6,2.9,1.2,1218.0,1229.0,1065.0,3044.6,1173.6,-0.05559305203607499
2004-08-06 13:00:00,2.1,1067.0,10.5,995.0,126.0,717.0,110.0,1730.0,1093.0,35.6,29.8,1.7045,13,6,8,2004,4,219,32,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.016666666534391538,-0.5,0.5,-104.0,104.0,-30.0,30.0,2.6333333333333333,0.31411250638372934,1202.0,79.39773296511443,2.6,2.6,2.3,1171.0,1220.0,1240.0,2240.7000000000003,1069.1,-0.25288599715809296
2004-08-06 14:00:00,1.7,1054.0,10.2,985.0,108.0,735.0,104.0,1742.0,940.0,33.7,33.4,1.7186,14,6,8,2004,4,219,32,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.01574074059499314,-0.40000000000000013,0.40000000000000013,-13.0,13.0,-18.0,18.0,2.4166666666666665,0.43550736694879305,1159.8333333333333,79.66283114895057,2.1,2.6,3.0,1067.0,1218.0,1307.0,1791.8,1055.7,-0.294962769971095
2004-08-06 15:00:00,1.9,1051.0,10.7,1003.0,102.0,711.0,110.0,1715.0,909.0,34.1,33.3,1.7509,15,6,8,2004,4,219,32,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.01862745079777009,0.19999999999999996,0.19999999999999996,-3.0,3.0,-6.0,6.0,2.2500000000000004,0.4037325847637342,1130.1666666666667,81.8667616720373,1.7,2.6,2.9,1054.0,1171.0,1229.0,1996.8999999999999,1052.9,-0.2782037725219742
2004-08-06 16:00:00,2.5,1103.0,11.6,1035.0,110.0,672.0,111.0,1834.0,1005.0,31.5,43.5,1.9797,16,6,8,2004,4,219,32,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.02272727252066116,0.6000000000000001,0.6000000000000001,52.0,52.0,8.0,8.0,2.2333333333333334,0.388158043413598,1110.6666666666667,69.13368691648171,1.9,2.1,2.6,1051.0,1067.0,1220.0,2757.5,1105.5,-0.10556856348697269
2004-08-06 17:00:00,1.1,970.0,7.9,894.0,57.0,761.0,64.0,1649.0,756.0,32.5,40.6,1.9481,17,6,8,2004,4,219,32,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,3,0.019298245275469382,-1.4,1.4,-133.0,133.0,-53.0,53.0,1.9833333333333334,0.5528712930390538,1069.3333333333333,66.20171196174631,2.5,1.7,2.6,1103.0,1054.0,1218.0,1067.0,971.1,-0.40537096093455904
2004-08-06 18:00:00,2.1,1100.0,11.7,1038.0,109.0,668.0,92.0,1873.0,1080.0,29.8,45.2,1.8642,18,6,8,2004,4,219,32,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.019266054869118764,1.0,1.0,130.0,130.0,52.0,52.0,1.9000000000000004,0.4732863826479793,1057.5,48.3270110807541,1.1,1.9,2.6,970.0,1051.0,1171.0,2310.0,1102.1,-0.2677738091303897
2004-08-06 19:00:00,2.6,1129.0,14.6,1137.0,151.0,606.0,114.0,1952.0,1220.0,27.7,49.9,1.8189,19,6,8,2004,4,219,32,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.01721854293232753,0.5,0.5,29.0,29.0,42.0,42.0,1.9833333333333334,0.5528712930390538,1067.8333333333333,56.672450685196374,2.1,2.5,2.1,1100.0,1103.0,1067.0,2935.4,1131.6,-0.08610725181583252
2004-08-06 20:00:00,2.6,1126.0,13.2,1089.0,153.0,620.0,116.0,1886.0,1208.0,26.4,54.6,1.8459,20,6,8,2004,4,219,32,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.01699346394121919,0.0,0.0,-3.0,3.0,2.0,2.0,2.1333333333333333,0.5819507424745446,1079.8333333333333,60.64129506092394,2.6,1.1,1.7,1129.0,970.0,1054.0,2927.6,1128.6,-0.04545968472724923
2004-08-06 21:00:00,1.7,1019.0,9.8,971.0,103.0,692.0,94.0,1760.0,1057.0,25.5,58.0,1.8611,21,6,8,2004,4,219,32,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.016504854208690734,-0.9000000000000001,0.9000000000000001,-107.0,107.0,-50.0,50.0,2.1,0.6033241251599404,1074.5,64.93920233571829,2.6,2.1,1.9,1126.0,1100.0,1051.0,1732.3,1020.7,-0.20129625709742202
2004-08-06 22:00:00,1.5,1011.0,8.8,930.0,76.0,728.0,77.0,1723.0,1009.0,25.1,59.9,1.8797,22,6,8,2004,4,219,32,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.01973684184556787,-0.19999999999999996,0.19999999999999996,-8.0,8.0,-27.0,27.0,1.9333333333333336,0.6088240030309875,1059.1666666666667,67.66806238297346,1.7,2.6,2.5,1019.0,1129.0,1103.0,1516.5,1012.5,-0.23850864729548893
2004-08-06 23:00:00,1.8,1039.0,10.4,991.0,93.0,685.0,74.0,1820.0,1088.0,24.1,63.5,1.8828,23,6,8,2004,4,219,32,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,3,0.01935483850156088,0.30000000000000004,0.30000000000000004,28.0,28.0,17.0,17.0,2.0500000000000003,0.46797435827191214,1070.6666666666667,53.95800836452379,1.5,2.6,1.1,1011.0,1126.0,970.0,1870.2,1040.8,-0.15216230300120237
2004-08-07 00:00:00,1.4,974.0,8.5,920.0,75.0,718.0,62.0,1755.0,1062.0,23.8,65.0,1.8897,0,7,8,2004,5,220,32,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,0,0,0,1,3,0.01866666641777778,-0.40000000000000013,0.40000000000000013,-65.0,65.0,-18.0,18.0,1.9333333333333336,0.5354126134736424,1049.6666666666667,63.867571322745384,1.8,1.7,2.1,1039.0,1019.0,1100.0,1363.6,975.4,-0.15070488147922254
2004-08-07 01:00:00,1.2,925.0,6.4,831.0,57.0,789.0,57.0,1662.0,975.0,23.4,64.9,1.843,1,7,8,2004,5,220,32,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,0,0,0,1,3,0.021052631209602962,-0.19999999999999996,0.19999999999999996,-49.0,49.0,-18.0,18.0,1.7000000000000002,0.4898979485566479,1015.6666666666666,67.39040485607642,1.4,1.5,2.6,974.0,1011.0,1129.0,1110.0,926.2,-0.22086970705557066
